#{"t_start": 1747431147.9038424, "env_id": "BuildingEnv"}
r,l,t
-945220.021021,16166,14915.483612
-671296.90947,16166,14922.787146
-629242.743288,16166,14930.148685
-793739.702116,16166,14937.395989
-690176.904655,16166,14944.721346
-843066.857519,16166,14952.215305
-659829.99664,16166,14959.70569
-704976.293349,16166,14967.191686
-749476.329038,16166,14974.508456
-874294.906731,16166,14981.703723
-652543.421569,16166,14988.9807
-740671.982298,16166,14996.253653
-693257.03125,16166,15003.474883
-593377.481873,16166,15010.700037
-686232.416476,16166,15017.935971
-642063.111693,16166,15025.173478
-710073.886136,16166,15032.411096
-707512.625241,16166,15039.598505
-695350.222514,16166,15046.821464
-611814.529136,16166,15054.077996
-783081.964027,16166,15061.302211
-601105.07765,16166,15068.596394
-561899.406146,16166,15075.915069
-726413.818688,16166,15083.178757
-713459.24589,16166,15090.397798
-607370.212171,16166,15097.621566
-753250.079958,16166,15104.999375
-595185.645621,16166,15112.251628
-676551.494629,16166,15119.49358
-626645.906269,16166,15126.927041
-759483.565333,16166,15134.385664
-880077.075295,16166,15141.820956
-679137.385681,16166,15149.082755
-605533.062883,16166,15156.248067
-707883.250898,16166,15163.419631
-861636.209904,16166,15170.664207
-660773.576872,16166,15177.984288
-715523.75816,16166,15185.428964
-658466.58159,16166,15192.90474
-652853.250635,16166,15200.139325
-813364.632529,16166,15207.394495
-638458.506173,16166,15214.618729
-784978.548767,16166,15221.851991
-757244.333175,16166,15229.041808
-621623.572902,16166,15236.35528
-782340.634579,16166,15243.594047
-663997.565174,16166,15250.883233
-849705.842146,16166,15258.175865
-751207.885688,16166,15265.385552
-859957.293681,16166,15272.673833
-914962.229002,16166,15279.962939
-670233.555084,16166,15287.18486
-776958.913038,16166,15294.420103
-800283.684991,16166,15301.681197
-1112654.600803,16166,15308.904989
-1080643.570249,16166,15316.256781
-637184.326877,16166,15323.564623
-748757.55809,16166,15330.795233
-769394.305731,16166,15338.191333
-652009.373485,16166,15345.474108
-715129.901554,16166,15352.74298
-978445.678204,16166,15359.992576
-796964.073878,16166,15367.20168
-613654.787039,16166,15374.405465
-748479.911259,16166,15381.650796
-758585.148884,16166,15388.907222
-616774.886143,16166,15396.183999
-706126.995292,16166,15403.426086
-598605.339084,16166,15410.75915
-630414.365363,16166,15418.087507
-673352.333875,16166,15425.441453
-645625.883854,16166,15432.77685
-842486.734427,16166,15439.99073
-831271.448205,16166,15447.188969
-934321.972452,16166,15454.464334
-720114.511024,16166,15461.66052
-726683.736337,16166,15469.111624
-895509.313232,16166,15476.402338
-660475.26495,16166,15483.555449
-738675.347624,16166,15490.811754
-656108.667829,16166,15498.078308
-628952.290969,16166,15505.302508
-676286.143966,16166,15512.571461
-613321.77806,16166,15519.868166
-683093.134783,16166,15527.100613
-797640.836963,16166,15534.362455
-898472.108721,16166,15541.59889
-689897.669107,16166,15548.821903
-836934.890384,16166,15556.056506
-1073829.50617,16166,15563.268055
-745630.626307,16166,15570.498221
-617677.281185,16166,15577.700064
-892846.484519,16166,15585.04478
-590234.606497,16166,15592.385642
-675032.00149,16166,15599.712234
-769661.180868,16166,15607.032644
-740993.271524,16166,15614.445205
-815315.284039,16166,15621.688386
-666759.325906,16166,15628.935065
-669150.058457,16166,15636.212771
-606865.135203,16166,15643.63598
-621698.141,16166,15651.104408
-673793.058766,16166,15658.585031
-593764.530554,16166,15666.004065
-832639.554679,16166,15673.22154
-719251.853443,16166,15680.425749
-711846.543721,16166,15687.866568
-661293.017358,16166,15695.278803
-766248.651651,16166,15702.551549
-673133.578825,16166,15709.882881
-624989.592957,16166,15717.25847
-761870.442675,16166,15724.559247
-873337.003369,16166,15731.812996
-828092.365266,16166,15739.058514
-748730.825642,16166,15746.49467
-748477.586339,16166,15753.944792
-675552.66928,16166,15761.283793
-727246.562788,16166,15768.519508
-665639.611639,16166,15775.864136
-793597.843679,16166,15783.114425
-697426.528389,16166,15790.3985
-701247.811759,16166,15797.567126
-765302.040538,16166,15804.748495
-773772.458484,16166,15811.943832
-814793.313337,16166,15819.157338
-766375.669005,16166,15826.44269
-699224.377465,16166,15833.89231
-645885.834917,16166,15841.179094
-740037.221005,16166,15848.431425
-740352.94049,16166,15855.681915
-695831.159846,16166,15862.96413
-598511.138647,16166,15870.171325
-740290.163852,16166,15877.425159
-611367.109293,16166,15884.628381
-848447.69051,16166,15892.012451
-680388.950777,16166,15899.30742
-644971.039252,16166,15906.55326
-803048.075431,16166,15913.852025
-653428.792223,16166,15921.089386
-734542.693081,16166,15928.362028
-1058549.98345,16166,15935.632824
-580331.394958,16166,15942.931314
-748482.0733,16166,15950.190043
-871430.913068,16166,15957.418386
-1105952.897192,16166,15964.739714
-760877.514163,16166,15972.055243
-719387.932965,16166,15979.349397
-749829.092726,16166,15986.572166
-782951.309924,16166,15993.865223
-709445.235134,16166,16001.116325
-800226.86678,16166,16008.380446
-662858.405909,16166,16015.577115
-867669.713364,16166,16022.789787
-817466.157308,16166,16030.01963
-714525.192607,16166,16037.292974
-900499.410324,16166,16044.716426
-690474.106511,16166,16052.156767
-762757.360064,16166,16059.453236
-654784.657468,16166,16066.741954
-626584.037457,16166,16074.00441
-830061.673109,16166,16081.280349
-639771.62744,16166,16088.672702
-718464.325615,16166,16095.877393
-597026.864157,16166,16103.35731
-722294.227471,16166,16110.921886
-589039.632819,16166,16118.167672
-624393.034179,16166,16125.363058
-830728.024544,16166,16132.605476
-795178.372364,16166,16139.833709
-733184.533172,16166,16147.230538
-548471.568234,16166,16154.529008
-717709.304351,16166,16161.907811
-621773.772743,16166,16169.236041
-603903.658867,16166,16176.69355
-670776.427105,16166,16183.972229
-706249.430802,16166,16191.264649
-703678.369854,16166,16198.53427
-761886.425292,16166,16205.745963
-700514.707276,16166,16212.93902
-667351.304239,16166,16220.219249
-817251.492193,16166,16227.512276
-898631.356209,16166,16234.834327
-768096.928549,16166,16242.170926
-838708.536866,16166,16249.402139
-696926.682335,16166,16256.5798
-689038.28453,16166,16263.814093
-728249.598695,16166,16271.107798
-653276.815104,16166,16278.394725
-751829.138569,16166,16285.704856
-696704.286552,16166,16293.003202
-821625.290605,16166,16300.283781
-645549.957276,16166,16307.649324
-676334.458462,16166,16314.876673
-702277.384789,16166,16322.135566
-968183.118793,16166,16329.340847
-738059.733109,16166,16336.648946
-701909.055449,16166,16343.911066
-886705.237579,16166,16351.101622
-723809.276219,16166,16358.271449
-836009.273375,16166,16365.453604
-649115.813429,16166,16372.641097
-635828.820901,16166,16379.884189
-914670.71741,16166,16387.220018
-673222.218746,16166,16394.429785
-606031.072145,16166,16401.621379
-752737.155007,16166,16409.061974
-692992.691962,16166,16416.289009
-635949.525445,16166,16423.662888
-706630.447908,16166,16430.969878
-756647.796813,16166,16438.303539
-772525.370628,16166,16445.680582
-746128.280357,16166,16453.140207
-682485.823526,16166,16460.503689
-622255.37094,16166,16467.802321
-852560.403773,16166,16475.124554
-742450.154713,16166,16482.437838
-599126.8469,16166,16489.819717
-650471.570907,16166,16497.131999
-688028.749344,16166,16504.446112
-1083392.52877,16166,16511.872455
-704703.538566,16166,16519.179425
-716868.351275,16166,16526.435664
-679845.723826,16166,16533.662925
-663287.437315,16166,16540.92144
